active_months_L5M,avg_L1M_value,avg_L3M_value,avg_L5M_items_log,avg_L5M_skus,avg_L5M_value,avg_gap_L5M,avg_items_per_cat_L3M,avg_items_per_cat_L5M,cancel_rate_L5M,cnt_L1M_orders,cnt_L3M_orders,cv_L5M_value,global_cancel_val_ratio,recency_days,spend_velocity,std_L1M_value,std_L3M_value,sum_L1M_items_log,sum_L1M_value,sum_L3M_items_log,sum_L3M_value,tenure_days,label,snapshot_date
5,449.0825,256.71068181818185,22.8216225066124,14.63076923076923,275.56384615384616,2.3125,2.756258799109539,2.519226698714081,0.2153813018261257,12.0,44.0,1.1946513040844458,0.032253903750353,4,1.4313044309697776,401.1357319621604,276.3102984083312,474.6567246109951,5388.99,1085.5473598331355,11295.27,426,1,2011-01-31
3,0.0,130.2475,26.650227204193797,11.6,175.288,21.0,1.91190219826582,2.529321798604658,0.1999600079984003,0.0,4.0,0.8486353830450313,0.0059692882299143,42,0.0,0.0,126.4133300922019,0.0,0.0,73.36232809333872,520.99,411,0,2011-01-31
4,0.0,40.775,9.719188782330637,6.0,96.67142857142858,13.166666666666666,1.998667776741752,2.2129574453992675,0.571346950435652,0.0,4.0,1.7039234202378215,0.1022192819665072,53,0.0,0.0,127.62642424931704,0.0,0.0,21.32537198690273,163.1,413,0,2011-01-31
2,0.0,637.29,42.73041718851776,15.2,637.29,8.5,2.424694000428961,2.424694000428961,0.0,0.0,5.0,1.0535833527542855,0.0,54,0.0,0.0,671.4391884601314,0.0,0.0,213.65208594258883,3186.45,201,0,2011-01-31
3,257.9,257.9,30.04587679595467,21.0,172.95333333333335,27.8,5.8563062419654335,4.159464333877131,0.333277787035494,1.0,1.0,1.6425272416731556,0.1177857475590606,6,3.0,0.0,0.0,59.26405007292651,257.9,59.26405007292651,257.9,357,0,2011-01-31
3,0.0,115.29,15.03346396942306,6.333333333333333,188.71666666666667,14.2,1.412526877843678,1.776985755531599,0.333277787035494,0.0,5.0,1.272746453531901,0.0255593583826519,54,0.0,0.0,177.98265154222193,0.0,0.0,47.354078556597656,576.45,125,0,2011-01-31
2,0.0,273.80000000000007,33.41814720920562,15.0,273.80000000000007,10.0,3.034834532455241,3.034834532455241,0.0,0.0,2.0,0.8168628854142425,0.0,61,0.0,0.0,223.65787488930505,0.0,0.0,66.83629441841124,547.6000000000001,71,0,2011-01-31
2,0.0,389.795,46.23482832601314,27.0,389.795,19.0,4.199331537777574,4.199331537777574,0.0,0.0,2.0,0.2835168109258317,0.0093749959867311,55,0.0,0.0,110.5137188316455,0.0,0.0,92.46965665202627,779.5899999999999,425,0,2011-01-31
3,0.0,165.55,49.14018892956555,54.8,172.092,15.5,8.254670976729322,8.317777632690413,0.0,0.0,4.0,0.1475461949875341,0.0,48,0.0,0.0,23.9651955969485,0.0,0.0,196.28342547069516,662.2,110,1,2011-01-31
5,353.5133333333333,240.08615384615385,44.80943717179277,18.84210526315789,268.65736842105264,7.0,3.447288941014181,3.707047133924564,0.2631440450502605,3.0,13.0,1.278638712174789,0.0192435969675316,0,1.0193840672579075,387.7310172443434,256.5767501657955,183.04774073975472,1060.54,501.8467667542662,3121.12,420,1,2011-01-31
3,0.0,105.54,39.068114120470405,15.0,255.10666666666668,42.0,2.665778073975342,4.054176482776608,0.0,0.0,1.0,0.517297958193995,0.0,46,0.0,0.0,0.0,0.0,0.0,15.47967337008762,105.54,339,0,2011-01-31
2,0.0,0.0,79.3890895203717,33.5,577.435,40.0,0.0,4.665990842062559,0.0,0.0,0.0,0.0317529195203748,0.0205072757129867,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417,0,2011-01-31
3,4.274999999999992,136.4125,8.516423233789448,6.8,139.67000000000002,22.75,2.685954229552588,2.548683399638871,0.1999600079984003,2.0,4.0,1.4517557632554934,0.1431110853931426,5,0.0470081554109776,292.8482734284087,233.98540686333413,6.551080335043404,8.549999999999983,31.823362586374728,545.65,274,1,2011-01-31
2,0.0,286.28333333333336,10.051035189255137,4.4,226.27000000000004,8.25,1.6660002776574612,1.5193363791921173,0.1999600079984003,0.0,3.0,0.6441621634578314,0.0273395285736761,70,0.0,0.0,27.24634532067251,0.0,0.0,32.47331756321535,858.85,103,0,2011-01-31
3,373.07666666666665,757.048,97.0255428932363,41.4,757.048,19.25,5.700338989121621,5.700338989121621,0.1999600079984003,3.0,5.0,0.7982319318956093,0.0185135199257592,11,0.8870481131975779,390.35010904742086,604.300685809639,181.8732162452504,1119.23,485.1277144661816,3785.24,88,0,2011-01-31
2,0.0,468.6000000000001,64.17547026177932,26.0,468.6000000000001,11.0,4.110378475443044,4.110378475443044,0.3332222592469177,0.0,3.0,1.2287311736588196,0.0039373551985818,47,0.0,0.0,575.7846567076966,0.0,0.0,192.526410785338,1405.8000000000002,280,0,2011-01-31
2,0.0,381.77,92.47574861722148,38.5,608.3299999999999,13.0,2.6997300269973006,4.474474437320673,0.0,0.0,1.0,0.526693896400559,0.0,84,0.0,0.0,0.0,0.0,0.0,56.78774417229722,381.77,97,0,2011-01-31
3,0.0,325.96500000000003,39.84267053904186,16.0,339.054,18.25,2.757613949464897,3.2058911995639194,0.1999600079984003,0.0,4.0,0.6239018241847274,0.0115447115600462,46,0.0,0.0,241.9126749469734,0.0,0.0,142.47001135895002,1303.86,119,0,2011-01-31
4,0.0,651.24,40.80556129819615,20.0,449.395,27.666666666666668,4.3367779387504575,3.417972580231961,0.2499375156210947,0.0,2.0,0.7078956537059395,0.0095911020582667,46,0.0,0.0,89.91569829568144,0.0,0.0,111.6013046782239,1302.48,412,0,2011-01-31
3,0.0,118.625,23.65980792273056,10.166666666666666,205.7133333333333,12.2,1.915809519033548,2.554715668536516,0.166638893517747,0.0,4.0,0.902069976508533,0.0039001534497348,62,0.0,0.0,88.9053851012412,0.0,0.0,45.46763941207075,474.50000000000006,372,0,2011-01-31
2,0.0,363.4,46.88748311699706,22.0,476.32,28.0,3.749062734316421,3.945664062487449,0.0,0.0,1.0,0.3352633947761487,0.0,84,0.0,0.0,0.0,0.0,0.0,28.309306660507072,363.4,418,0,2011-01-31
2,0.0,242.355,52.56145191088552,23.0,242.355,44.0,4.182566252955041,4.182566252955041,0.0,0.0,2.0,0.0649757712498326,0.0,47,0.0,0.0,15.74726801702443,0.0,0.0,105.12290382177105,484.71,419,0,2011-01-31
4,317.775,437.42285714285714,17.731981897969792,8.0,448.1575,16.0,2.1350938922502807,2.1597766325600483,0.0,2.0,7.0,0.2739005647479178,0.003241052374592,8,0.6226893884962573,102.5658386111087,128.46621017661744,19.084977978173047,635.55,122.28884765417992,3061.96,417,1,2011-01-31
2,0.0,414.5366666666666,20.98816703361872,9.0,414.5366666666666,14.0,3.3875653531670245,3.3875653531670245,0.0,0.0,3.0,0.6154560207212462,0.0,46,0.0,0.0,255.12970276573705,0.0,0.0,62.96450110085615,1243.61,425,0,2011-01-31
3,328.54,632.865,47.60781713709054,19.666666666666668,763.0766666666667,38.5,4.748912751816045,4.582254423063566,0.0,1.0,2.0,0.4963926436067665,0.0418546924662407,24,0.7786968784811926,0.0,430.3805423691922,41.92377333953031,328.54,99.3706349838857,1265.73,426,0,2011-01-31
5,842.64,549.1277777777779,53.20799944933431,23.071428571428573,537.6792857142857,11.153846153846152,4.417496951994018,4.58599084516285,0.0,3.0,9.0,0.7587488934368334,0.0112096080621057,7,1.5345062371639873,807.6994488050614,495.1922764890871,287.15452340904426,2527.92,479.2684286643398,4942.150000000001,411,0,2011-01-31
2,0.0,396.44,81.55149895052176,46.5,431.37,37.0,5.570632766747607,5.7849830870733925,0.0,0.0,1.0,0.1145150687776698,0.0,69,0.0,0.0,0.0,0.0,0.0,72.93170553829506,396.44,165,0,2011-01-31
2,0.0,136.39,20.87020177516415,15.0,136.39,31.0,2.9993334999537176,2.9993334999537176,0.0,0.0,2.0,0.3648787329069309,0.0,47,0.0,0.0,49.766175259909225,0.0,0.0,41.7404035503283,272.78000000000003,364,0,2011-01-31
5,366.92,573.8066666666667,35.28450898788758,12.5,757.51,14.88888888888889,2.815845347442113,2.643462307232425,0.0999900009999,3.0,6.0,1.0359295974556235,0.0172811587220548,4,0.959173240696634,308.58655252619155,379.2454883405558,80.82874842490776,1100.76,197.84513923334447,3442.84,383,0,2011-01-31
3,0.0,79.36999999999999,25.75345654949785,17.75,106.56249999999996,12.571428571428571,2.701392294243206,3.013588283457606,0.2499687539057618,0.0,7.0,4.829756515074381,0.3052861625321246,48,0.0,0.0,549.6710772210354,0.0,0.0,161.3703610533749,555.5899999999999,423,0,2011-01-31
3,0.0,2389.08,64.52515115580532,17.25,1596.165,23.0,6.497167943852133,5.581306364468551,0.0,0.0,2.0,0.5801937849161372,0.0097363084857685,76,0.0,0.0,209.9258611986623,0.0,0.0,149.61200636008178,4778.16,425,0,2011-01-31
2,0.0,215.39,46.10902456499058,36.0,215.39,9.0,5.142122553920868,5.142122553920868,0.0,0.0,2.0,0.3909275480576909,0.0,61,0.0,0.0,84.2022755036941,0.0,0.0,92.21804912998115,430.78,70,0,2011-01-31
4,358.9,289.0875,15.781842206678965,9.166666666666666,221.51666666666668,27.0,2.6542230122558164,2.435749021168211,0.166638893517747,1.0,4.0,0.874806916434272,0.1001535156541982,3,0.9311194707484758,0.0,196.49717714257375,23.10344640478096,358.9,75.6624744062901,1156.35,412,0,2011-01-31
3,246.88,347.35,82.43504205498638,49.5,347.35,23.666666666666668,6.867689300754676,6.867689300754676,0.0,1.0,4.0,0.9699931910166356,0.0,11,0.5330646322153447,0.0,336.92810489281936,72.84472773169772,246.88,329.7401682199456,1389.4,82,0,2011-01-31
3,0.0,296.03000000000003,49.99338885953977,51.0,349.5475,27.0,4.966133020442355,5.75559589081608,0.0,0.0,3.0,0.3356028412200468,0.0,46,0.0,0.0,58.800771253445326,0.0,0.0,133.3379819542011,888.09,237,0,2011-01-31
5,69.34666666666668,28.298333333333336,12.818046491482006,12.125,88.9075,17.428571428571427,2.2488134210203694,3.32998296579162,0.4999375078115236,3.0,6.0,1.642288135615737,0.1114912849417434,15,3.675834854820661,149.5997076645985,104.7568031999195,32.85406138171827,208.04,32.85406138171827,169.79000000000002,137,0,2011-01-31
4,238.67,487.99,89.8352938878942,58.8,493.786,27.5,6.449132348844086,6.777340603191258,0.0,1.0,4.0,0.429133902915135,0.002213807566991,3,0.3668159183589827,0.0,244.22382247984464,49.46824191665771,238.67,333.7147363048796,1951.96,421,0,2011-01-31
3,0.0,231.48,18.829856809050916,12.142857142857142,130.29714285714286,7.833333333333333,3.915181635561572,2.3878161437842045,0.285673475217826,0.0,2.0,1.6327827596624933,0.0408441882659792,82,0.0,0.0,280.97595057228654,0.0,0.0,62.23651261829461,462.96,238,0,2011-01-31
4,0.0,221.3242857142857,39.59303857258847,25.166666666666668,187.59583333333333,8.727272727272727,4.364134682923711,4.012525186822891,0.3333055578701775,0.0,7.0,1.1935572352200765,0.0439271697215832,49,0.0,0.0,234.7262307353784,0.0,0.0,323.8971183438632,1549.27,421,0,2011-01-31
3,288.5,238.585,28.726852141210287,22.0,324.3433333333333,36.0,1.2830961553065157,3.0217933040542797,0.0,1.0,2.0,0.4831294363201552,0.0,20,1.8138189743697215,0.0,70.59046996585306,15.761608689349805,288.5,25.316389467596377,477.17,337,0,2011-01-31
4,487.7000000000001,304.27375,44.42052066847483,31.272727272727277,303.3036363636364,9.4,5.764489101955514,5.671139612394094,0.0909008271975275,1.0,8.0,0.6236030801594518,0.0013881378881458,17,0.601062365715084,0.0,164.6624988043726,55.42338221600114,487.7000000000001,340.98171933826035,2434.19,309,1,2011-01-31
2,0.0,543.42,89.59360244042783,71.16666666666667,411.3966666666667,6.8,11.415352236388244,8.662778909434563,0.0,0.0,3.0,0.7373621412306427,0.0,74,0.0,0.0,399.5390232505456,0.0,0.0,379.6327373379891,1630.26,421,0,2011-01-31
2,0.0,525.67,80.53063946370553,47.5,565.425,35.0,4.899510048995101,6.282449575405732,0.0,0.0,1.0,0.0994331003033861,0.0,68,0.0,0.0,0.0,0.0,0.0,73.3399848639756,525.67,292,0,2011-01-31
3,0.0,187.84666666666664,37.17243206596145,37.0,157.89,21.2,5.983110268306024,4.913769512518199,0.166638893517747,0.0,3.0,0.9746591545498482,0.0424525012104016,46,0.0,0.0,173.7806607000138,0.0,0.0,126.99610187382036,563.54,152,0,2011-01-31
3,195.35,82.60499999999999,31.04781988596552,23.666666666666668,180.52166666666668,23.8,3.935881343154254,4.590281778989993,0.333277787035494,1.0,4.0,1.3526120351991875,0.0315187758018063,1,1.7736517159978211,0.0,116.7368740658523,27.99210979499188,195.35,67.55062054506689,330.42,120,0,2011-01-31
3,0.0,83.99285714285715,16.135839660750282,12.625,91.17,12.285714285714286,2.529051321341562,2.587844921170868,0.0,0.0,7.0,0.9672116863993704,0.0377226236753607,41,0.0,0.0,92.68890147770044,0.0,0.0,93.09688783301168,587.95,425,0,2011-01-31
3,0.0,222.84,7.467890661738889,2.0,242.88,29.0,1.9980019980019983,1.998001998001998,0.0,0.0,2.0,0.5223962603223065,0.0,39,0.0,0.0,172.59062315201254,0.0,0.0,14.894336719200078,445.68,179,0,2011-01-31
2,0.0,167.64,52.63438127507687,23.5,400.92,36.0,2.665778073975342,3.4993149896595965,0.0,0.0,1.0,0.8228746806238527,0.0,70,0.0,0.0,0.0,0.0,0.0,16.51142825700866,167.64,294,0,2011-01-31
4,186.1,216.716,20.934302896454437,11.125,185.2,16.428571428571427,2.9489215344476243,2.735377486954776,0.3749531308586427,2.0,5.0,1.0488759654472215,0.0219908405647381,4,1.0304730615183004,267.3570739666336,209.02187607999315,38.66645844802275,372.2,118.3715575406854,1083.58,187,0,2011-01-31
2,0.0,0.0,36.63163318991447,16.5,247.885,23.0,0.0,3.74904193741785,0.0,0.0,0.0,0.3871763770864432,0.0171765288569853,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,0,2011-01-31
4,477.9433333333333,503.5957142857143,73.739115751014,29.375,494.245,17.857142857142858,4.661591445020609,4.803747543387233,0.0,3.0,7.0,0.3361356764252678,0.0009617805274344,4,1.2202220034778464,202.8469744248934,177.15645974271283,207.1699047950023,1433.83,517.5271607997659,3525.17,426,1,2011-01-31
4,35.55,82.50090909090909,11.377284832596906,5.0,118.86916666666669,9.363636363636363,2.0138671687151484,2.290341250318109,0.4166319473377218,4.0,11.0,1.6283672053890716,0.0936814678634255,0,0.4700774647111326,117.73647126811072,154.12612338306215,17.287259595577375,142.2,95.7460902914316,907.51,425,0,2011-01-31
4,305.6,307.135,17.83667579996591,8.4,281.866,33.0,3.290705147771704,3.195027069407291,0.0,1.0,2.0,0.1597808467921839,0.0,12,1.4925032965959597,0.0,2.170817818242676,19.51744758082133,305.6,44.04267738675651,614.27,335,1,2011-01-31
5,643.6,595.632,38.03854914867596,15.4,479.266,15.0,3.5988117273136915,3.2276209909631377,0.0999900009999,1.0,5.0,1.025529315964001,0.0041105530890924,17,0.6483197679103877,0.0,572.5926959628458,65.99341049539636,643.6,200.6490696366966,2978.16,425,1,2011-01-31
2,0.0,105.3,35.95371912269384,15.5,311.7,19.0,0.9996667777407532,2.499547715395159,0.0,0.0,1.0,0.9364540995178292,0.0,84,0.0,0.0,0.0,0.0,0.0,7.075808863978387,105.3,195,0,2011-01-31
3,0.0,199.27666666666667,25.33443711412709,11.0,181.996,19.0,2.787833700937865,2.5523644475574803,0.3999200159968006,0.0,3.0,0.981880616755072,0.0159236756300545,54,0.0,0.0,185.0545531278097,0.0,0.0,88.1557885187193,597.83,414,0,2011-01-31
3,0.0,579.6,14.24078409312205,4.25,419.25,19.33333333333333,1.999000499750125,2.6646545099664425,0.0,0.0,1.0,0.6478730440480126,0.0150950030656175,66,0.0,0.0,0.0,0.0,0.0,15.417445392577225,579.6,369,0,2011-01-31
5,572.04,807.696,64.91280809856303,25.125,929.2775,18.571428571428573,4.540791506191424,4.1829073225611815,0.0,1.0,5.0,0.4161259149555686,0.0028361816497125,20,0.4249420574077375,0.0,432.995719932657,30.08956123092716,572.04,313.6064459572468,4038.48,413,1,2011-01-31
3,0.0,304.81,61.63770339046179,26.0,421.7366666666667,34.5,3.4993501216437264,3.814216971811664,0.0,0.0,2.0,0.4802848555299168,0.0,47,0.0,0.0,5.034600282048221,0.0,0.0,91.53802317684644,609.62,421,0,2011-01-31
3,0.0,217.78,40.96484720538432,16.666666666666668,175.65666666666667,19.0,3.78264623695824,3.4103568492972745,0.0,0.0,2.0,0.4448478593086144,0.0,60,0.0,0.0,39.56969547519918,0.0,0.0,101.5918223505823,435.56,98,0,2011-01-31
3,201.6,285.7875,7.763401843829341,2.75,285.7875,17.0,1.4156952677445849,1.4156952677445849,0.0,1.0,4.0,0.589159465828751,0.0,24,0.5290644272405197,0.0,168.37499999999997,4.290459441148391,201.6,31.05360737531736,1143.15,75,0,2011-01-31
2,0.0,152.125,24.46446090161251,16.0,239.5025,14.666666666666666,1.8323895364881704,2.5236450701526585,0.2499375156210947,0.0,2.0,0.7090438697821211,0.0079573039156488,75,0.0,0.0,227.1580534561784,0.0,0.0,18.0236003853786,304.25,173,0,2011-01-31
3,0.0,216.45,33.18137253928771,13.666666666666666,214.8766666666667,42.5,2.915902997617692,3.2769354150576326,0.0,0.0,2.0,0.0356096005185598,0.0,53,0.0,0.0,10.111626970967608,0.0,0.0,60.6205791182975,432.9,360,0,2011-01-31
4,154.9,129.20000000000002,10.497595128546951,3.2,132.8,33.25,1.4990839578545725,1.8320732333602607,0.0,2.0,3.0,0.3499890048406002,0.0,5,2.397832817337461,55.01290757631341,59.11581852600875,16.88508777265379,309.8,26.382485021687835,387.6,266,0,2011-01-31
2,0.0,0.0,56.21530041957226,26.0,531.71,41.0,0.0,4.409910234910919,0.0,0.0,0.0,0.5656205272681257,0.0061755394877989,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419,0,2011-01-31
2,0.0,0.0,41.61584558640116,19.5,324.2,42.0,0.0,3.4422339928529078,0.0,0.0,0.0,0.0717573761371414,0.0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,0,2011-01-31
5,397.79,285.98833333333334,13.684011307004452,6.2727272727272725,251.9481818181818,10.8,1.9990727860524924,2.150509740750713,0.2727024815925825,1.0,6.0,1.0350287727086678,0.0411645181284345,18,0.6954654327390978,0.0,252.47596015594564,22.81476483199609,397.79,76.33534473562504,1715.93,420,0,2011-01-31
4,301.76,243.984,27.306656974494327,21.857142857142858,221.7842857142857,18.666666666666668,5.173584837714479,4.613531602387441,0.285673475217826,2.0,5.0,0.7671733263778604,0.0128567804256471,1,1.4841628959276016,147.79945940361213,159.35595809382212,69.61061225822789,603.52,149.90868765862007,1219.92,113,1,2011-01-31
3,0.0,266.6,21.48793473487174,11.5,200.9875,26.666666666666668,3.749062734316421,2.5700920926350705,0.2499375156210947,0.0,1.0,0.6898036171959212,0.0020624561728063,67,0.0,0.0,0.0,0.0,0.0,31.540013968075787,266.6,426,1,2011-01-31
4,431.39,355.1233333333333,51.472768423412425,44.0,239.405,17.428571428571427,8.127581072102137,6.112039582982011,0.2499687539057618,1.0,3.0,0.7102139281386173,0.0134797351075725,25,1.2147610689244115,0.0,104.74023789037967,109.49162897898908,431.39,225.7458613863121,1065.37,426,1,2011-01-31
3,0.0,190.7,33.696622054893446,25.33333333333333,231.44666666666663,42.5,5.427796029138694,4.119951347821613,0.0,0.0,1.0,0.2120806145818417,0.0,52,0.0,0.0,0.0,0.0,0.0,36.53028971827865,190.7,262,0,2011-01-31
3,554.75,642.145,74.58988969850816,37.0,642.145,23.666666666666668,5.936443792591568,5.936443792591568,0.0,1.0,4.0,0.8468055748073335,0.0,19,0.6479260914590942,0.0,543.77281264023,63.2908241065353,554.75,298.35955879403264,2568.58,372,0,2011-01-31
2,0.0,155.8,28.17465853870918,14.0,199.9333333333333,26.0,3.123844413521994,3.03480785974075,0.3332222592469177,0.0,2.0,0.8945831507541966,0.00974077969163,67,0.0,0.0,228.67833303572948,0.0,0.0,41.76135347069656,311.6,119,0,2011-01-31
5,310.785,209.57,24.36133955553912,9.090909090909092,252.6890909090909,15.1,2.554523703684931,2.847345100881954,0.181801654395055,2.0,6.0,0.6276006862069685,0.0007841325549946,0,1.4829651190532993,8.082230508962223,165.31055199230326,60.95478760028635,621.5699999999999,121.10241030511608,1257.42,417,1,2011-01-31
2,0.0,416.75,31.047497089293813,17.666666666666668,246.46666666666667,17.5,4.49925012497917,3.023056521400998,0.3332222592469177,0.0,1.0,0.8926676685462979,0.001255496014283,63,0.0,0.0,0.0,0.0,0.0,48.65382749494979,416.75,378,0,2011-01-31
3,0.0,203.02714285714288,34.649214943834885,19.09090909090909,229.32363636363635,6.5,2.849239160613988,3.3946511203586485,0.36360330879011,0.0,7.0,1.1989062878603458,0.0208730664010136,53,0.0,0.0,199.7533548916668,0.0,0.0,177.559097360903,1421.19,426,0,2011-01-31
3,0.0,476.715,100.18323063766854,65.0,519.32,42.5,5.762959761470122,6.6750232026439145,0.0,0.0,2.0,0.4414720841548369,0.0,60,0.0,0.0,306.97626691651584,0.0,0.0,187.17698994581903,953.43,145,0,2011-01-31
3,0.0,314.58,51.23422162283227,20.666666666666668,307.57,38.5,4.199160167966406,4.31574103685701,0.0,0.0,1.0,0.0217704092226883,0.0029761322460897,67,0.0,0.0,0.0,0.0,0.0,45.942946124313465,314.58,423,1,2011-01-31
5,1072.1999999999998,722.0,22.00859618549052,4.6,863.3399999999999,14.11111111111111,1.7490423397100183,1.8323853784942237,0.0,2.0,6.0,0.9832345515396088,0.0,24,1.4850415512465371,661.0034190531846,791.3859134455199,54.02084471546769,2144.4,112.730620492814,4332.0,416,1,2011-01-31
4,151.8,181.72,8.78862784063076,3.7142857142857135,192.12857142857143,16.666666666666668,1.2525588714449576,1.4658279556354352,0.285673475217826,2.0,5.0,0.9307137187157132,0.0219911010066796,5,1.0024213075060533,70.42783540618012,150.34237842338402,7.946263643580542,303.6,39.94931257158597,908.6,256,0,2011-01-31
2,0.0,163.90333333333334,17.18649780034921,6.5,220.78666666666663,10.2,1.6658007059926678,1.965607544491768,0.333277787035494,0.0,3.0,1.5838477367000725,0.0327880468920155,62,0.0,0.0,275.7994474855476,0.0,0.0,45.42449936447553,491.71,412,1,2011-01-31
3,0.0,93.41,16.221656559651993,11.285714285714286,147.28714285714287,13.166666666666666,2.199050503835329,2.766458735908725,0.285673475217826,0.0,5.0,0.9795583354879804,0.0411486544369698,62,0.0,0.0,135.9999237132139,0.0,0.0,41.19422052646038,467.05,426,1,2011-01-31
